item_id,item_type,user_id,liked_date,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17
item3072,type0,user1834,2021-09-14 01:10:37.226000,label6,label47,label7,label38,label4,,,,,,,,,,,,
item3404,type0,user1834,2021-10-11 23:04:06.373000,label132,label11,label9,label4,label5,label6,label35,label12,label27,,,,,,,,
item3443,type1,user1834,2021-10-17 08:59:13.272000,label27,label4,label12,label5,label9,label6,,,,,,,,,,,
item1999,type3,user1834,2021-10-07 15:40:20.531000,label16,label12,label6,label5,label4,label9,label63,label133,label65,,,,,,,,
item3477,type3,user1834,2021-10-23 10:25:14.278000,label12,label27,label18,label6,label5,label4,label9,,,,,,,,,,
item1690,type0,user1834,2021-09-24 19:44:54.923000,label101,label33,label6,label4,label9,label38,label7,label71,label47,,,,,,,,
item2192,type3,user1834,2021-10-17 08:50:21.399000,label4,label21,label6,label18,,,,,,,,,,,,,
item1622,type1,user1834,2021-09-17 22:19:47.823000,label9,label24,label111,label35,label6,label4,label112,label135,,,,,,,,,
item1741,type1,user1834,2021-09-28 17:37:19.205000,label12,label93,label6,label48,label27,label4,label5,label9,,,,,,,,,
item2932,type0,user1834,2021-10-11 23:38:38.206000,label6,label9,label4,label5,label12,label27,label18,,,,,,,,,,
item1632,type0,user1838,2021-09-21 20:21:36.197000,label12,label161,label9,label4,label5,label6,label27,,,,,,,,,,
item1633,type0,user1838,2021-09-21 20:44:54.135000,label27,label12,label6,label5,label4,label9,,,,,,,,,,,
item2270,type3,user1838,2021-08-08 16:49:18.502000,label6,label44,label18,,,,,,,,,,,,,,
item3173,type0,user1838,2021-09-21 20:34:08.132000,label9,label12,label27,label57,label6,label5,label4,label16,,,,,,,,,
item1281,type0,user1838,2021-09-21 20:35:40.354000,label27,label4,label9,label5,label6,label12,,,,,,,,,,,
item721,type0,user1838,2021-09-21 20:50:37.262000,label21,label72,label97,label31,label108,label15,label6,label91,label4,label8,,,,,,,
item4156,type2,user1838,2021-09-19 14:26:17.102000,label35,label12,label27,label41,label6,label5,label4,label9,label136,,,,,,,,
item906,type0,user1838,2021-09-19 12:12:10.081000,label6,label4,label9,label82,label12,label14,label17,label27,label5,,,,,,,,
item134,type0,user1838,2021-09-21 20:38:13.354000,label27,label6,label9,label5,label4,label12,,,,,,,,,,,
item1634,type0,user1838,2021-09-21 21:01:43.742000,label9,label27,label57,label5,label4,label6,label12,label16,,,,,,,,,
item1639,type1,user1844,2021-09-22 00:22:12.858000,label42,label9,label4,label5,label6,label168,,,,,,,,,,,
item1287,type0,user1844,2021-09-24 18:52:08.723000,label5,label9,label6,label12,label27,label4,,,,,,,,,,,
item2110,type0,user1844,2021-10-17 21:54:01.705000,label5,label6,label27,label4,label12,label9,,,,,,,,,,,
item1634,type0,user1844,2021-09-22 00:10:50.804000,label5,label9,label4,label12,label27,label6,,,,,,,,,,,
item3177,type0,user1844,2021-09-22 00:23:50.538000,label6,label4,label8,label21,label164,label72,label91,label31,label15,label108,label97,label45,,,,,
item3446,type0,user1844,2021-10-17 20:58:59.856000,label6,label82,label12,label4,label5,label14,label17,label9,label27,,,,,,,,
item1632,type0,user1844,2021-10-17 19:29:33.652000,label5,label4,label19,label12,label28,label9,label33,label27,label6,,,,,,,,
item4343,type0,user1844,2021-10-17 20:51:27.111000,label6,label4,,,,,,,,,,,,,,,
item1169,type0,user1844,2021-10-17 22:02:03.674000,label5,label12,label9,label4,label6,label18,label27,,,,,,,,,,
item4358,type0,user1844,2021-10-17 19:29:54.691000,label6,label35,label27,label12,label190,label9,label4,label5,,,,,,,,,
item3710,type0,user1844,2021-10-17 23:55:58.157000,label6,label12,label35,label9,label4,label190,label5,label27,,,,,,,,,
item1643,type0,user1848,2021-09-22 10:39:05.499000,label27,label5,label6,label99,label49,label12,label9,label4,,,,,,,,,
item1229,type0,user1848,2021-09-09 10:40:57.472000,label5,label9,label3,label62,label65,label4,,,,,,,,,,,
item2926,type0,user1848,2021-09-14 15:11:19.430000,label8,label4,label6,label72,label21,label104,label85,label20,,,,,,,,,
item444,type0,user1848,2021-08-15 21:08:15.389000,label86,label19,label109,label6,label4,label33,label20,label9,label50,,,,,,,,
item722,type0,user1848,2021-08-28 18:44:04.234000,label19,label9,label4,label108,label116,label51,label33,,,,,,,,,,
item994,type0,user1848,2021-08-28 10:05:27.383000,label69,label9,label4,label12,label6,label27,label5,,,,,,,,,,
item1652,type0,user1853,2021-09-22 18:04:31.025000,label80,label21,label8,label4,label123,label72,label6,label164,label108,label15,label97,,,,,,
item1006,type1,user1853,2021-09-03 19:45:08.048000,label7,label47,label38,label6,label65,,,,,,,,,,,,
item3436,type1,user1853,2021-10-16 12:19:30.783000,label33,label27,label5,label9,label28,label12,label4,label35,label6,,,,,,,,
item1812,type1,user1853,2021-10-16 12:20:12.842000,label33,label70,label12,label58,label27,label6,label5,label4,label9,,,,,,,,
item953,type1,user1853,2021-08-27 21:44:18.970000,label9,label4,label5,label6,label35,label27,label12,,,,,,,,,,
item4779,type0,user1853,2021-09-03 19:37:19.114000,label152,label21,label72,label15,label91,label8,label31,label10,label108,label97,label17,label6,label4,,,,
item1221,type1,user1853,2021-09-03 19:48:26.418000,label6,label33,label69,label11,label51,,,,,,,,,,,,
item2391,type0,user1853,2021-09-22 18:15:45.531000,label6,label77,label9,label4,label5,label27,label12,,,,,,,,,,
item1662,type0,user1866,2021-09-23 11:12:41.351000,label5,label6,label16,label57,label4,label9,,,,,,,,,,,
item1651,type0,user1866,2021-09-23 11:17:45.162000,label108,label15,label72,label223,label21,label8,label4,label6,label97,label31,label91,,,,,,
item849,type0,user1866,2021-08-22 14:45:18.415000,label4,label6,label262,label179,label52,,,,,,,,,,,,
item3190,type0,user1866,2021-09-23 10:52:10.598000,label6,label38,label7,label47,label4,,,,,,,,,,,,
item658,type2,user1866,2021-08-22 14:35:25.260000,label103,label9,label4,label43,label6,label39,label10,,,,,,,,,,
item1199,type1,user1866,2021-09-03 07:30:45.991000,label4,label38,label6,label47,label7,,,,,,,,,,,,
item4668,type3,user1866,2021-08-23 22:33:15.367000,label27,label6,label12,label18,label9,label4,label5,,,,,,,,,,
item4913,type0,user1866,2021-09-23 10:44:09.720000,label9,label4,label12,label27,label18,label6,label5,,,,,,,,,,
item1668,type0,user1871,2021-09-23 17:28:56.224000,label35,label27,label12,label159,label9,label4,label5,label6,,,,,,,,,
item2128,type0,user1871,2021-10-18 15:37:33.166000,label4,label41,label63,label6,label164,label12,label5,label35,label133,label9,,,,,,,
item1630,type1,user1871,2021-09-23 07:47:10.966000,label135,label72,label91,label31,label108,label15,label97,label35,label6,label4,label8,label21,,,,,
item2140,type0,user1871,2021-10-17 14:31:30.366000,label133,label6,label63,label164,label12,label5,label9,label4,label35,,,,,,,,
item158,type2,user1871,2021-09-23 17:13:09.039000,label91,label15,label45,label8,label4,label21,label11,label72,label31,label108,label6,label97,,,,,
item134,type0,user1877,2021-09-23 19:29:22.621000,label27,label4,label5,label12,label161,label6,label9,,,,,,,,,,
item2004,type1,user1877,2021-10-08 23:53:01.087000,label12,label132,label27,label6,label5,label4,label9,label169,,,,,,,,,
item1759,type1,user1877,2021-09-25 19:30:51.987000,label51,label20,label108,label122,label9,label69,label116,label86,label33,label6,label4,,,,,,
item4238,type2,user1877,2021-09-27 13:09:24.578000,label41,label6,label5,label4,label9,label57,label16,,,,,,,,,,
item1817,type0,user1877,2021-09-27 13:05:13.980000,label6,label4,,,,,,,,,,,,,,,
item515,type0,user1886,2021-09-23 22:56:28.402000,label33,label70,label6,label4,label9,label7,label47,label38,label58,,,,,,,,
item340,type0,user1886,2021-09-23 23:06:17.507000,label27,label6,label5,label4,label9,label77,label12,label61,,,,,,,,,
item722,type0,user1886,2021-10-02 16:48:22.097000,label12,label27,label5,label9,label4,,,,,,,,,,,,
item380,type0,user1886,2021-09-23 23:09:08.587000,label6,label12,label40,label27,label87,label9,label4,label5,,,,,,,,,
item1964,type0,user1886,2021-10-02 22:33:05.100000,label28,label33,label27,label19,label9,label4,label5,label6,label12,,,,,,,,
item1677,type0,user1887,2021-09-23 22:57:07.252000,label18,label27,label5,label12,label4,label9,label6,,,,,,,,,,
item1776,type2,user1887,2021-09-26 18:22:48.347000,label88,label6,label172,label72,label93,label8,label21,label4,,,,,,,,,
item2450,type0,user1887,2021-09-24 09:09:37.384000,label62,label12,label27,label35,label6,label5,label4,label9,label190,,,,,,,,
item1578,type1,user1887,2021-09-23 22:58:55.950000,label7,label6,label47,label38,label4,,,,,,,,,,,,
item1655,type0,user1887,2021-09-23 22:53:50.677000,label27,label57,label5,label4,label9,label12,label16,label6,,,,,,,,,
item4952,type2,user1887,2021-09-26 18:21:09.382000,label12,label27,label41,label18,label6,label5,label4,label9,,,,,,,,,
item1679,type1,user1889,2021-09-23 23:20:20.798000,label43,label6,label10,label103,label39,label9,label4,,,,,,,,,,
item1792,type1,user1889,2021-09-25 18:46:14.945000,label35,label9,label122,label70,label20,label108,label116,label58,label86,label33,label6,label51,label4,,,,
item1828,type1,user1889,2021-09-29 20:22:13.554000,label69,label12,label4,label5,label9,label27,,,,,,,,,,,
item1981,type1,user1889,2021-10-08 06:27:17.128000,label27,label4,label9,label5,label12,,,,,,,,,,,,
item3429,type1,user1889,2021-10-14 20:34:29.755000,label82,label27,label17,label4,label5,label14,label12,label9,label6,,,,,,,,
item171,type1,user189,2021-08-10 22:53:37.330000,label56,label27,label57,label5,label4,label9,label12,label16,,,,,,,,,
item323,type1,user189,2021-08-13 16:21:34.767000,label6,label18,label39,label43,,,,,,,,,,,,,
item151,type1,user189,2021-08-13 16:28:42.381000,label42,label198,label173,label125,label26,,,,,,,,,,,,
item1241,type1,user189,2021-09-04 20:19:30.626000,label6,label4,label9,label15,label64,label98,,,,,,,,,,,
item1600,type3,user189,2021-09-20 16:37:39.198000,label6,label47,label7,label38,label12,label4,label5,label27,label9,,,,,,,,
item1601,type1,user189,2021-09-20 16:43:25.902000,label7,label4,label6,label47,label38,,,,,,,,,,,,
item1597,type1,user189,2021-09-20 16:48:28.672000,label4,label6,label27,label12,label5,label9,,,,,,,,,,,
item1953,type1,user189,2021-10-04 13:12:03.062000,label9,label5,label4,label6,label32,label27,label12,label44,,,,,,,,,
item162,type1,user189,2021-08-13 16:26:01.864000,label7,label38,label95,label47,label6,label4,label8,label21,label72,label81,,,,,,,
item2426,type1,user189,2021-08-13 16:27:19.794000,label97,label108,label31,label72,label21,label8,label4,label6,label45,,,,,,,,
item2685,type1,user189,2021-08-22 23:17:19.417000,label9,label5,label6,label27,label12,label65,label4,,,,,,,,,,
item667,type1,user189,2021-08-22 23:20:12.384000,label64,label15,label6,label98,label9,label4,,,,,,,,,,,
item1199,type1,user189,2021-09-04 13:31:35.555000,label35,label233,label5,label9,label6,label4,label12,label27,,,,,,,,,
item3032,type1,user189,2021-09-10 20:54:16.330000,label148,label38,label7,label47,label6,label65,,,,,,,,,,,
item1545,type1,user189,2021-09-20 21:29:24.625000,label4,label6,label27,label9,label12,label5,,,,,,,,,,,
item3580,type3,user189,2021-08-11 23:59:58.130000,label71,label12,label9,label4,label5,label6,label33,label101,label27,,,,,,,,
item3617,type1,user189,2021-08-13 16:22:31.440000,label6,label9,label4,label33,label101,label47,label71,label7,label38,,,,,,,,
item2263,type1,user189,2021-08-13 16:29:54.935000,label38,label6,label18,label47,label7,,,,,,,,,,,,
item3806,type1,user189,2021-08-22 23:18:20.777000,label98,label64,label80,label153,label15,label9,label4,label6,,,,,,,,,
item1235,type1,user189,2021-09-04 13:33:25.282000,label27,label5,label76,label6,label60,label12,label138,label9,label4,,,,,,,,
item1243,type1,user189,2021-09-04 20:10:18.672000,label38,label7,label47,label6,label4,,,,,,,,,,,,
item4001,type1,user189,2021-09-04 20:12:02.154000,label5,label9,label4,label233,label12,label35,label27,label6,,,,,,,,,
item1330,type1,user189,2021-09-04 20:14:09.629000,label35,label6,label146,label38,label7,label47,,,,,,,,,,,
item4062,type1,user189,2021-09-10 11:24:47.022000,label4,label6,,,,,,,,,,,,,,,
item400,type1,user189,2021-10-08 22:53:35.966000,label41,label5,label146,label9,label4,label12,label69,label27,label6,,,,,,,,
item712,type1,user189,2021-08-22 23:14:03.250000,label72,label31,label108,label97,label45,label6,label4,label8,label122,,,,,,,,
item4650,type1,user189,2021-08-22 23:15:53.365000,label6,label108,label97,label4,label8,label122,label72,label31,,,,,,,,,
item1089,type1,user189,2021-09-04 20:15:51.507000,label27,label76,label138,label12,label9,label4,label5,label6,label60,,,,,,,,
item2876,type1,user189,2021-09-04 20:20:11.416000,label65,label5,label4,label12,label71,label27,label101,label33,label6,label9,,,,,,,
item3027,type3,user189,2021-09-10 20:58:05.214000,label47,label19,label148,label6,label38,label7,,,,,,,,,,,
item1578,type1,user189,2021-09-20 16:41:36.479000,label9,label4,label5,label6,label27,label12,,,,,,,,,,,
item1463,type3,user189,2021-09-20 21:32:13.638000,label12,label9,label4,label5,label6,label27,,,,,,,,,,,
item1681,type2,user1891,2021-09-24 00:36:28.155000,label27,label12,label9,label6,label4,label5,label18,,,,,,,,,,
item1060,type0,user1891,2021-08-30 22:50:40.697000,label4,label12,label27,label6,label9,label5,,,,,,,,,,,
item1787,type1,user1891,2021-09-27 00:11:13.775000,label6,label27,label160,label9,label12,label4,label5,,,,,,,,,,
item1357,type0,user1891,2021-09-03 01:08:19.299000,label27,label12,label6,label5,label4,label9,,,,,,,,,,,
item1464,type0,user1891,2021-09-18 05:55:37.519000,label5,label4,label6,label12,label27,label65,label169,label9,,,,,,,,,
item1294,type0,user1891,2021-09-03 01:03:14.757000,label6,label125,label128,label26,label79,,,,,,,,,,,,
item1686,type0,user1896,2021-09-24 11:18:44.087000,label18,label27,label12,label6,label5,label4,label9,,,,,,,,,,
item1706,type1,user1896,2021-09-24 10:08:13.635000,label35,label27,label12,label6,label5,label190,label9,label4,label62,,,,,,,,
item3429,type1,user1896,2021-10-17 15:43:27.321000,label27,label12,label9,label6,label4,label5,,,,,,,,,,,
item1666,type1,user1896,2021-09-24 10:10:00.740000,label12,label6,label19,label5,label4,label9,label159,label27,,,,,,,,,
item1670,type0,user1896,2021-09-24 11:11:53.738000,label5,label4,label9,label100,label142,label12,label27,label6,,,,,,,,,
item1555,type1,user1896,2021-09-17 13:01:06.501000,label6,label27,label19,label12,label11,label9,label50,label4,label37,label5,label51,label33,,,,,
item1795,type1,user1896,2021-09-27 15:07:16.637000,label33,label9,label4,label5,label6,label101,label27,label71,label12,,,,,,,,
item19,type1,user19,2021-08-05 21:53:04.970000,label10,label17,label6,label4,label8,label21,label72,label152,,,,,,,,,
item254,type1,user19,2021-08-12 01:54:52.193000,label18,label44,label6,,,,,,,,,,,,,,
item572,type3,user19,2021-08-19 00:04:16.818000,label9,label12,label27,label60,label4,label5,label138,label6,label76,,,,,,,,
item629,type1,user19,2021-08-22 00:44:31.862000,label68,label67,label37,label131,label12,,,,,,,,,,,,
item1417,type1,user19,2021-09-12 21:31:28.565000,label7,label6,label35,label47,label38,,,,,,,,,,,,
item124,type0,user19,2021-08-06 22:59:34.235000,label102,label9,label50,label4,label6,label96,label17,label52,label177,,,,,,,,
item2232,type1,user19,2021-08-07 01:07:13.518000,label6,label9,label82,label14,label17,label4,,,,,,,,,,,
item122,type3,user19,2021-08-09 01:00:59.039000,label9,label5,label6,label27,label12,label4,,,,,,,,,,,
item244,type0,user19,2021-08-12 02:06:19.480000,label56,label44,label43,label18,label26,label39,label30,label53,label23,,,,,,,,
item1271,type3,user19,2021-09-06 23:01:50.142000,label69,label38,label7,label6,label47,,,,,,,,,,,,
item1561,type0,user19,2021-09-10 22:34:19.231000,label39,label6,label43,label5,label4,label9,label48,label93,,,,,,,,,
item3579,type2,user19,2021-08-11 23:33:24.323000,label9,label4,label51,label33,label20,,,,,,,,,,,,
item2637,type1,user19,2021-08-22 00:39:31.334000,label28,label33,label6,label51,label44,,,,,,,,,,,,
item683,type1,user19,2021-08-22 00:38:37.725000,label27,label5,label4,label44,label9,label12,,,,,,,,,,,
item2192,type3,user19,2021-10-17 22:02:55.285000,label9,label12,label27,label6,label5,label65,label169,label4,,,,,,,,,
item2403,type3,user19,2021-08-14 00:20:12.597000,label5,label4,label12,label44,label9,label32,label27,,,,,,,,,,
item2486,type0,user19,2021-08-18 00:02:02.733000,label5,label4,label9,label41,label27,label12,label18,label6,,,,,,,,,
item922,type1,user19,2021-08-26 01:23:06.535000,label20,label85,label6,label4,label8,label21,label72,label104,,,,,,,,,
item4803,type2,user19,2021-09-06 23:23:35.163000,label134,label6,label47,label65,label7,label38,,,,,,,,,,,
item1593,type3,user19,2021-09-19 20:08:53.834000,label6,label19,label135,,,,,,,,,,,,,,
item5051,type3,user19,2021-10-11 18:48:08.085000,label6,label5,label4,label9,label165,label12,label27,,,,,,,,,,
item1692,type1,user1904,2021-09-24 14:29:05.916000,label9,label82,label12,label14,label17,label27,label6,label5,label4,,,,,,,,
item62,type2,user1904,2021-09-25 23:59:44.626000,label27,label160,label9,label4,label5,label6,label12,,,,,,,,,,
item3210,type1,user1904,2021-09-24 12:45:06.138000,label4,label5,label9,label6,label27,label40,label12,label87,,,,,,,,,
item2561,type1,user1904,2021-09-24 12:54:43.760000,label6,label43,label4,label39,,,,,,,,,,,,,
item1069,type2,user1904,2021-09-26 00:02:19.632000,label20,label108,label116,label69,label58,label86,label33,label6,label51,label4,label9,label146,label70,,,,
item888,type0,user1904,2021-09-27 11:19:30.064000,label6,label12,label162,label9,label4,label5,label27,label35,,,,,,,,,
item1699,type0,user1910,2021-09-24 18:45:14.843000,label27,label5,label9,label4,label12,label6,label16,label57,,,,,,,,,
item465,type0,user1910,2021-09-24 19:17:55.490000,label27,label41,label18,label6,label5,label4,label9,label12,,,,,,,,,
item1700,type0,user1910,2021-09-24 19:29:07.628000,label6,label12,label4,label5,label190,label9,label19,label27,,,,,,,,,
